campus,formato,sigla,nombre_x,creditos,escuela_id
Oriente,Presencial,MUC783,Canto 3,10,37
Oriente,Presencial,MUC787,Canto 7,15,37
Oriente,Presencial,MUC789,Taller de Ópera 1,10,37
Oriente,Presencial,MUC791,Taller de Ópera 3,10,37
Oriente,Presencial,MUC797,Guitarra 5,15,37
Oriente,Presencial,MUC801,Tablatura,5,37
Oriente,Presencial,MUC804,Instrumentos de Cuerdas 3,10,37
Oriente,Presencial,MUC805,Instrumentos de Cuerdas 4,10,37
Oriente,Presencial,MUC806,Instrumentos de Cuerdas 5,15,37
Oriente,Presencial,MUC807,Instrumentos de Cuerdas 6,15,37
Oriente,Presencial,MUC808,Instrumentos de Cuerdas 7,15,37
Oriente,Presencial,MUC809,Instrumentos de Cuerdas 8,15,37
Oriente,Presencial,MUC810,Repertorio Orquestal 1,5,37
Oriente,Presencial,MUC810A,"Repertorio Orquestal: Preparación para Concurso de Orquesta 1 Cuerdas Altas (Violín, Viola)",5,37
Oriente,Presencial,MUC810B,"Repertorio Orquestal:Preparación para Concurso de Orquesta 1 Cuerdas Bajas (Violoncello, Contrabajo)",5,37
Oriente,Presencial,MUC810C,Repertorio Orquestal:Preparación para Curso de Orquesta 1- Maderas,5,37
Oriente,Presencial,MUC810E,Repertorio Orquestal: Preparación para Concurso de Orquesta 1-Percusión,5,37
Oriente,Presencial,MUC813,Instrumentos de Vientos 2,10,37
Oriente,Presencial,MUC814,Instrumentos de Vientos 3,10,37
Oriente,Presencial,MUC816,Instrumentos de Vientos 5,15,37
Oriente,Presencial,MUC817,Instrumentos de Vientos 6,15,37
Oriente,Presencial,MUC818,Instrumentos de Vientos 7,15,37
Oriente,Presencial,MUC819,Instrumentos de Vientos 8,15,37
Oriente,Presencial,MUC828,Taller Bajo Continuo 1,5,37
Oriente,Presencial,MUC830,Taller Bajo Continuo 3,5,37
Oriente,Presencial,MUC834,Taller de Música Antigua 1,10,37
Oriente,Presencial,MUC836,Taller Música Antigua 3,10,37
Oriente,Presencial,MUC837,Taller Música Antigua 4,10,37
Oriente,Presencial,MUC852,Piano 5,15,37
Oriente,Presencial,MUC856,Piano del Siglo XX 1,5,37
San Joaquín,Presencial,MUC859,"Introducción a la Música, Ciencia y Tecnología",10,37
Oriente,Presencial,MUC862,Técnicas de Análisis de Audio,10,37
Oriente,Presencial,MUC865,Técnicas de Síntesis y Procesamiento de Sonido,10,37
Oriente,Presencial,MUC867A,Teoría y Tratados Musicales del Renacimiento Barroco,10,37
Oriente,Presencial,MUC869A,Nueva Música para Flauta Traversa 1,10,37
Casa Central,Presencial,MUC872,La Interpretación Musical: Proceso y Resultado,10,37
Oriente,Presencial,MUC873,Conciencia Corporal para Músicos,10,37
Oriente,Presencial,MUC874A,Batería,10,37
Oriente,Presencial,MUC876,Fonética Italiana,5,37
Oriente,Presencial,MUC877,Fonética Francesa,5,37
Oriente,Presencial,MUC880,Fisiología de la Voz,10,37
Oriente,Presencial,MUC884,Introducción a la Audición Musical,10,37
Oriente,Presencial,MUC885A,"Repertorio Orquestal: Preparación para Concurso de Orquesta 3 Cuerdas Altas (Violín, Viola)",5,37
Oriente,Presencial,MUC885C,Repertorio Orquestal: Preparación para Concurso de Orquesta 3 Maderas,5,37
Oriente,Presencial,MUC885E,Repertorio Orquestal: Preparación para Concurso de Orquesta 3 Percusión,5,37
Oriente,Presencial,MUC887A,Canción de Arte 1,10,37
Oriente,Presencial,MUC889,Entrenamiento Vocal para Músicos,10,37
Oriente,Presencial,MUC900,Examen Conocimientos Interpretación Instrumental y Vocal Superior,0,37
Oriente,Presencial,MUC901A,Violín 1,10,37
Oriente,Presencial,MUC901B,Viola 1,10,37
Oriente,Presencial,MUC901D,Contrabajo 1,10,37
Oriente,Presencial,MUC901E,Flauta Traversa 1,10,37
Oriente,Presencial,MUC901F,Oboe 1,10,37
Oriente,Presencial,MUC901G,Clarinete 1,10,37
Oriente,Presencial,MUC901H,Fagot 1,10,37
Oriente,Presencial,MUC901I,Saxofón 1,10,37
Oriente,Presencial,MUC901J,Trompeta 1,10,37
Oriente,Presencial,MUC901K,Trombón 1,10,37
Oriente,Presencial,MUC901L,Corno 1,10,37
Oriente,Presencial,MUC901M,Tuba 1,10,37
Oriente,Presencial,MUC901N,Piano 1,10,37
Oriente,Presencial,MUC901P,Percusión 1,10,37
Oriente,Presencial,MUC901Q,Canto 1,10,37
Oriente,Presencial,MUC901V,Clavecín 1,10,37
Oriente,Presencial,MUC901Z,Guitarra 1,10,37
Oriente,Presencial,MUC902R,Dirección Coral 2,10,37
Oriente,Presencial,MUC903A,Violín 3,15,37
Oriente,Presencial,MUC903B,Viola 3,15,37
Oriente,Presencial,MUC903C,Violonchelo 3,15,37
Oriente,Presencial,MUC903D,Contrabajo 3,15,37
Oriente,Presencial,MUC903E,Flauta Traversa 3,15,37
Oriente,Presencial,MUC903F,Oboe 3,15,37
Oriente,Presencial,MUC903G,Clarinete 3,15,37
Oriente,Presencial,MUC903H,Fagot 3,15,37
Oriente,Presencial,MUC903J,Trompeta 3,15,37
Oriente,Presencial,MUC903K,Trombón 3,15,37
Oriente,Presencial,MUC903L,Corno 3,15,37
Oriente,Presencial,MUC903N,Piano 3,15,37
Oriente,Presencial,MUC903P,Percusión 3,15,37
Oriente,Presencial,MUC903Q,Canto 3,10,37
Oriente,Presencial,MUC903Z,Guitarra 3,15,37
Oriente,Presencial,MUC904P,Percusión 4,15,37
Oriente,Presencial,MUC904Q,Canto 4,10,37
Oriente,Presencial,MUC904R,Dirección Coral 4,15,37
Oriente,Presencial,MUC904Z,Guitarra 4,15,37
Oriente,Presencial,MUC905A,Violín 5,15,37
Oriente,Presencial,MUC905D,Contrabajo 5,15,37
Oriente,Presencial,MUC905G,Clarinete 5,15,37
Oriente,Presencial,MUC905H,Fagot 5,15,37
Oriente,Presencial,MUC905J,Trompeta 5,15,37
Oriente,Presencial,MUC905K,Trombón 5,15,37
Oriente,Presencial,MUC905N,Piano 5,20,37
Oriente,Presencial,MUC905P,Percusión 5,15,37
Oriente,Presencial,MUC905Q,Canto 5,10,37
Oriente,Presencial,MUC905T,Viola Da Gamba 5,15,37
Oriente,Presencial,MUC905U,Laúd 5,15,37
Oriente,Presencial,MUC905Z,Guitarra 5,15,37
Oriente,Presencial,MUC906D,Contrabajo 6,15,37
Oriente,Presencial,MUC906F,Oboe 6,15,37
Oriente,Presencial,MUC906R,Dirección Coral 6,20,37
Oriente,Presencial,MUC906T,Viola Da Gamba 6,15,37
Oriente,Presencial,MUC906Z,Guitarra 6,15,37
Oriente,Presencial,MUC907A,Violín 7,20,37
Oriente,Presencial,MUC907D,Contrabajo 7,20,37
Oriente,Presencial,MUC907E,Flauta Traversa 7,20,37
Oriente,Presencial,MUC907F,Oboe 7,20,37
Oriente,Presencial,MUC907G,Clarinete 7,20,37
Oriente,Presencial,MUC907I,Saxofón 7,15,37
Oriente,Presencial,MUC907N,Piano 7,20,37
Oriente,Presencial,MUC907P,Percusión 7,15,37
Oriente,Presencial,MUC907Q,Canto 7,10,37
Oriente,Presencial,MUC907T,Viola Da Gamba 7,15,37
Oriente,Presencial,MUC907Z,Guitarra 7,15,37
Oriente,Presencial,MUC908C,Violonchelo 8,20,37
Oriente,Presencial,MUC908N,Piano 8,20,37
Oriente,Presencial,MUC908V,Clavecín 8,15,37
Oriente,Presencial,MUC909A,Violín 9,20,37
Oriente,Presencial,MUC909N,Piano 9,20,37
Oriente,Presencial,MUC909P,Percusión 9,20,37
Oriente,Presencial,MUC909Q,Canto 9,20,37
Oriente,Presencial,MUC909R,Dirección Coral 9,25,37
San Joaquín,Presencial,ODO101B,Fundamentos Odontológicos Integrados I,10,38
San Joaquín,Presencial,ODO201B,Fundamentos Odontológicos Integrados III,15,38
Casa Central,Presencial,ODO300A,Patología Morfológica y Funcional,10,38
San Joaquín,Presencial,ODO301A,Fundamentos Odontológicos Integrados V,10,38
San Joaquín,Remoto con Act.Presencial,ODO3044,Ortodoncia Quirúrgica,10,38
San Joaquín,Remoto con Act.Presencial,ODO3045,Clínica Ortodoncia Integrada III,30,38
San Joaquín,Presencial,ODO3048,Anomalías Cráneofaciales,10,38
San Joaquín,Presencial,ODO3049,Clínica Ortodoncia Integrada V,30,38
San Joaquín,Presencial,ODO305A,Procesos para el Ejercicio Clínico Odontológico,5,38
Casa Central,Remoto con Act.Presencial,ODO3100,Cirugía Maxilofacial Ia,70,38
Casa Central,Remoto con Act.Presencial,ODO3101,Cirugía Maxilofacial Ib,70,38
Casa Central,Presencial,ODO3102,Cirugía Maxilofacial Iia,70,38
Casa Central,Presencial,ODO3103,Cirugía Maxilofacial Iib,70,38
San Joaquín,Remoto con Act.Presencial,ODO3104,Cirugía Maxilofacial Iiia,70,38
San Joaquín,Remoto con Act.Presencial,ODO3106,Cirugía Maxilofacial IV a,70,38
San Joaquín,Presencial,ODO3107,Cirugía Maxilofacial IV B,70,38
San Joaquín,Remoto con Act.Presencial,ODO3208,Clínica de Periodoncia Integrativa I,20,38
San Joaquín,Remoto con Act.Presencial,ODO3209,Periodoncia y Otras Especialidades I,10,38
San Joaquín,Presencial,ODO3212,Clínica Periodontal I,25,38
San Joaquín,Presencial,ODO3213,Fundamentos Biológicos y Clínicos de la Periodoncia,10,38
San Joaquín,Remoto,ODO3301,Aspectos Humanistas en la Atención Odontológica,5,38
San Joaquín,Remoto,ODO3304,Taller de Protocolos de Investigación,5,38
San Joaquín,Presencial,ODO3307,Investigación Clínica en Odontología,5,38
San Joaquín,Presencial,ODO3309,Herramientas Digitales en Odontología,5,38
San Joaquín,Presencial,ODO3400,Fundamentos en Radiología Oral y Maxilofacial,15,38
San Joaquín,Presencial,ODO3401,Residencia I,15,38
San Joaquín,Remoto con Act.Presencial,ODO3405,Tomografía Computada Cone Beam y Otras Técnicas Multiplanares,15,38
San Joaquín,Remoto con Act.Presencial,ODO3406,"Interpretación, Semiología y Sistemática Radiográfica I",10,38
San Joaquín,Remoto con Act.Presencial,ODO3407,Residencia III,5,38
San Joaquín,Presencial,ODO3500,Fundamentos de la Rehabilitación Oral,10,38
San Joaquín,Presencial,ODO3501,Diagnóstico y Planificación Terapéutica en Rehabilitación Oral,5,38
San Joaquín,Presencial,ODO3502,Biomateriales en Rehabilitación Oral,5,38
San Joaquín,Presencial,ODO3503,Clínica Rehabilitación Oral I,20,38
San Joaquín,Remoto con Act.Presencial,ODO3508,Seminarios Temáticos Bibliográficos,10,38
San Joaquín,Remoto con Act.Presencial,ODO3509,Clínica Rehabilitación Oral III,25,38
San Joaquín,Presencial,ODO3600,Endodoncia Clínica I,15,38
San Joaquín,Presencial,ODO3601,Fundamentos Científicos y Clínicos en Endodoncia,15,38
San Joaquín,Presencial,ODO3604,Endodoncia Clínica III,20,38
San Joaquín,Presencial,ODO3605,Manejo de Situaciones Complejas en Endodoncia,10,38
San Joaquín,Presencial,ODO3700,Clínica Integral I,15,38
San Joaquín,Presencial,ODO3701,Desarrollo Psicológico y Emocional del Paciente Odontopediátrico,5,38
San Joaquín,Presencial,ODO3702,Crecimiento y Desarrollo General y Cráneo Facial,10,38
San Joaquín,Presencial,ODO3706,Clínica Integral III,15,38
San Joaquín,Híbrido,ODO3707,Medicina y Patología Oral Pediátrica,5,38
San Joaquín,Presencial,ODO3708,Residencia Hospitalaria I,10,38
San Joaquín,Presencial,ODO403A,Clínica Integral del Niño I,10,38
San Joaquín,Presencial,ODO405A,Clínica Integral del Adulto I,15,38
San Joaquín,Presencial,ODO413A,Patología Bucal y Maxilofacial I,5,38
San Joaquín,Presencial,ODO414A,Cirugía Bucal I,5,38
San Joaquín,Presencial,ODO417A,Imaginología Diagnóstica II,5,38
San Joaquín,Presencial,ODO502A,Clínica Integral del Niño III,10,38
San Joaquín,Presencial,ODO509A,Cirugía Bucal III,10,38
San Joaquín,Presencial,ODO510A,Clínica Integral del Adulto III,20,38
San Joaquín,Presencial,ODO514A,Odontología Geriátrica I,5,38
San Joaquín,Presencial,ODO515A,Pacientes Con Necesidades Especiales I,5,38
San Joaquín,Presencial,ODO601A,Odontología Legal,5,38
San Joaquín,Presencial,ODO605A,Rehabilitación Oral,15,38
San Joaquín,Presencial,ODO606A,Odontopediatría y Ortopedia Dentomaxilar,15,38
San Joaquín,Presencial,ODO607A,Periodoncia,15,38
San Joaquín,Presencial,ODO611A,Internado Asistencial Integral I,45,38
San Joaquín,Presencial,ODO612A,Internado Asistencial Integral II,30,38
San Joaquín,Presencial,ODO613A,Internado Electivo: Cirugía Bucal,15,38
San Joaquín,Presencial,ODO614A,Internado Electivo: Imaginología,15,38
San Joaquín,Presencial,ODO615A,Internado Intramural de Endodoncia,15,38
San Joaquín,Presencial,ODO616A,Internado Intramural de Oclusión y Trastornos Temporomandibulares,15,38
San Joaquín,Presencial,ODO617A,Internado Intramural de Ortodoncia y Ortopedia Dentomaxilar,15,38
Lo Contador,Presencial,PSB400B,Teorias y Procesos Psicologicos,10,39
San Joaquín,Presencial,PSG002,Arte y Creación Plástica para el Bienestar Personal y Social: Un Enfoque Narrativo,10,39
San Joaquín,Presencial,PSI1101,Procesos Psicológicos Básicos,10,39
San Joaquín,Presencial,PSI1103,Historia de la Psicología,10,39
San Joaquín,Presencial,PSI1201,Psicología del Desarrollo II,10,39
San Joaquín,Presencial,PSI1205,Psicología Social,10,39
San Joaquín,Presencial,PSI2301,Métodos de Investigación Cuantitativa,10,39
San Joaquín,Presencial,PSI2302,Neurociencias,10,39
San Joaquín,Presencial,PSI2304,Teorías de la Cognición,10,39
San Joaquín,Presencial,PSI2305,Taller de Integración III,10,39
San Joaquín,Presencial,PSI2306,Modelos de Salud-Enfermedad,10,39
San Joaquín,Presencial,PSI2400,Evaluación Psicológica I,10,39
San Joaquín,Presencial,PSI2401,Psicopatología y Psiquiatría Adultos,10,39
San Joaquín,Presencial,PSI2403,Personalidad e Identidad,10,39
San Joaquín,Presencial,PSI2404,Taller de Integración IV,10,39
San Joaquín,Presencial,PSI2412,"Trauma, Violencia Política y Elaboración: Una Lectura Psicosocial",10,39
San Joaquín,Presencial,PSI2424,Práctica de Investigación en Ciencia Psicológica,10,39
San Joaquín,Presencial,PSI2431,Taller Práctico de Formación Profesional,10,39
San Joaquín,Presencial,PSI2434,Investigación en Pregrado Uc Propone Psicología,10,39
San Joaquín,Presencial,PSI2436,Psicología Aplicada a Emergencias y Desastres,10,39
San Joaquín,Presencial,PSI2440,Psicología del Delito,10,39
San Joaquín,Presencial,PSI2441,"Juego, Desarrollo y Aprendizaje",10,39
San Joaquín,Presencial,PSI2447,Pensar: ¿Más Allá del Lenguaje?,10,39
San Joaquín,Presencial,PSI2448,"Psicología, Discapacidad e Inclusión",10,39
San Joaquín,Remoto con Act.Presencial,PSI2449,Psicología de la Desigualdad,10,39
San Joaquín,Presencial,PSI2500,Neuropsicología del Lenguaje,10,39
San Joaquín,Presencial,PSI2502,Psicología del Trabajo y la Ocupación,5,39
San Joaquín,Presencial,PSI2509,Práctica en Psicología de la Salud,30,39
San Joaquín,Presencial,PSI2518,Práctica en Psicología Laboral,30,39
San Joaquín,Presencial,PSI2537,Práctica en Psicología Educacional,30,39
San Joaquín,Presencial,PSI2546,Práctica en Psicología Clínica,30,39
San Joaquín,Presencial,PSI3003,Comunicacion en Salud,10,39
Casa Central,Presencial,PSI3037,Psiquiatria de Enlace y Psicologia Hospitalaria,10,39
San Joaquín,Presencial,PSI3038,Politicas Sociales Comunitarias,10,39
San Joaquín,Presencial,PSI3039,Fundamentos Teorícos de la Terapía Conductual- Cognitiva,10,39
Campus Externo,Híbrido,PSI3043,"Compensaciones, Incentivos y Beneficios",10,39
San Joaquín,Presencial,PSI3045,La Construcción de Casos Clínicos,10,39
San Joaquín,Presencial,PSI3049,Salud Mental,10,39
San Joaquín,Presencial,PSI3050,Desgaste y Cuidado en Intervención Social,10,39
San Joaquín,Presencial,PSI3500,Psicología del Aprendizaje y la Enseñanza I,10,39
San Joaquín,Presencial,PSI3501,Medición y Evaluación en Psicología Educacional,10,39
San Joaquín,Presencial,PSI3502,Diseño y Evaluación de Programas Educativos,10,39
San Joaquín,Presencial,PSI3503,Análisis del Sistema Educacional,10,39
San Joaquín,Presencial,PSI3506,Taller de Intervenciones en Psicología Educacional,10,39
San Joaquín,Presencial,PSI3520,Comportamiento Organizacional,10,39
San Joaquín,Presencial,PSI3521,Evaluación de Personas en Organizaciones,10,39
San Joaquín,Presencial,PSI3523,Gestión de Personas,10,39
San Joaquín,Presencial,PSI3524,Selección de Personas,10,39
San Joaquín,Presencial,PSI3525,Gestión de Organizaciones,10,39
San Joaquín,Presencial,PSI3540,Fundamentos de la Psicoterapia,10,39
San Joaquín,Presencial,PSI3541,Diagnóstico Psicológico Clínico y Entrevista,10,39
San Joaquín,Presencial,PSI3542,Indicadores Psicopatológicos en Tests,10,39
San Joaquín,Presencial,PSI3544,Estrategias de Intervención en Psicología Clínica,10,39
San Joaquín,Presencial,PSI3560,Desarrollos Teóricos en Psicología de la Salud,10,39
San Joaquín,Presencial,PSI3561,Programas y Políticas Públicas en Salud,10,39
San Joaquín,Presencial,PSI3564,Promoción y Prevención de Salud en Niños y Adolescentes,10,39
San Joaquín,Presencial,PSI3566,Diseño de Intervenciones en Psicología de la Salud,10,39
San Joaquín,Presencial,PSI3567,Intervenciones Familiares en Psicología de la Salud,10,39
San Joaquín,Presencial,PSI3584,Procesos Grupales,10,39
San Joaquín,Presencial,PSI3587,Teorías y Modelos en Psicología Comunitaria,10,39
San Joaquín,Presencial,PSI3588,Diagnóstico de Recursos y Necesidades,10,39
San Joaquín,Presencial,PSI3589,Estrategias de Intervención en Comunidades,10,39
San Joaquín,Presencial,PSI3600,Trabajo de Grado I,10,39
San Joaquín,Presencial,PSI3601,Trabajo de Grado II,20,39
San Joaquín,Presencial,PSI3620,Actividad de Graduación I,10,39
San Joaquín,Presencial,PSI3621,Investigación de Procesos Organizacionales,10,39
San Joaquín,Presencial,PSI3623,Tópicos Actuales en Gestión de Personas,10,39
San Joaquín,Presencial,PSI3625,Tesis I,30,39
San Joaquín,Presencial,PSI3640,Trabajo de Grado I,10,39
San Joaquín,Presencial,PSI3641,La Persona del Psicólogo Clínico I,5,39
San Joaquín,Presencial,PSI3642,Fundamentos Epistemológicos y Técnicos de la Intervención Clínica,10,39
San Joaquín,Presencial,PSI3649,Familia y Su Contexto,10,39
San Joaquín,Presencial,PSI3651,Evaluación Psicológica Infantil,10,39
San Joaquín,Presencial,PSI3652,Diversidad del Neurodesarrollo: Evaluación e Intervención,10,39
San Joaquín,Presencial,PSI3706,Comunicación Organizacional,10,39
San Joaquín,Presencial,PSI3800,Tesis I,10,39
San Joaquín,Presencial,PSI3801,Tesis II,20,39
San Joaquín,Presencial,PSI3806,Trabajo de Grado I,10,39
San Joaquín,Presencial,PSI3807,Trabajo de Grado II,20,39
San Joaquín,Presencial,PSI3814,Tesis I,10,39
San Joaquín,Presencial,PSI3815,Tesis II,30,39
San Joaquín,Presencial,PSI4008,Desarrollos en Psicologia Social,10,39
San Joaquín,Presencial,PSI4010,Desarrollos en Psicologia Evolutiva,10,39
San Joaquín,Presencial,PSI4012,Desarrollo en Paradigmas de la Psicologia,10,39
San Joaquín,Presencial,PSI4014,Seminario de Profundizacion Metodologico I,10,39
San Joaquín,Presencial,PSI4015,Seminario de Profundizacion Metodologico II,10,39
San Joaquín,Presencial,PSI4016,Proyecto de Tesis Doctoral I,35,39
San Joaquín,Presencial,PSI4017,Proyecto de Tesis Doctoral II,30,39
San Joaquín,Presencial,PSI4018,Tesis Doctoral I,40,39
San Joaquín,Presencial,PSI4019,Tesis Doctoral II,40,39
San Joaquín,Presencial,PSI4020,Examen de Candidatura,0,39
San Joaquín,Presencial,PSI4023,Lecturas Avanzadas en Ciencias Cognitivas,10,39
San Joaquín,Híbrido,PSI4029,Pasantía Doctoral en Psicología,0,39
San Joaquín,Presencial,PSI4031,Tesis en Neurociencias II,50,39
San Joaquín,Presencial,PSI4033,Tesis en Neurociencias IV,50,39
San Joaquín,Presencial,PSI4035,Metodología Cuantitativa Avanzada I,15,39
San Joaquín,Presencial,PSI4038,Práctica de Investigación I,10,39
